sentence_id	token_id	token	surprisal
17	9	directly	13.288913057045043
17	10	rescinded	21.544245295034358
17	11	today	11.17555573649298
17	12	.	2.0858016690283514
18	1	the	2.6762319691860244
18	2	spokesman	9.686738579962347
18	3	entirely	16.311024384710947
18	4	,	6.532169134522649
18	5	easily	15.050441879943044
18	6	,	3.1406181418060846
18	7	and	1.9405754968351916
18	8	directly	13.288913057045043
18	9	rescinded	21.544245295034358
18	10	today	11.17555573649298
18	11	.	2.0858016690283514
19	1	the	2.6762319691860244
19	2	lawyer	17.323307418355895
19	3	was	8.88962884489227
19	4	rescinded	21.591311221121284
19	5	today	11.17555573649298
19	6	.	2.0858016690283514
20	1	the	2.6762319691860244
20	2	lawyer	17.323307418355895
20	3	rescinded	21.56505621865308
20	4	today	11.17555573649298
20	5	.	2.0858016690283514
21	1	the	2.6762319691860244
21	2	lawyer	17.323307418355895
21	3	was	8.88962884489227
21	4	entirely	13.528405677996933
21	5	and	6.57246968601043
21	6	immediately	15.540481396713785
21	7	rescinded	21.309778960450018
21	8	today	11.17555573649298
21	9	.	2.0858016690283514
22	1	the	2.6762319691860244
22	2	lawyer	17.323307418355895
22	3	entirely	14.91946388537376
22	4	and	6.57246968601043
22	5	immediately	15.540481396713785
22	6	rescinded	21.309778960450018
22	7	today	11.17555573649298
22	8	.	2.0858016690283514
23	1	the	2.6762319691860244
23	2	lawyer	17.323307418355895
23	3	was	8.88962884489227
23	4	entirely	13.528405677996933
23	5	,	6.532169134522649
23	6	immediately	14.217691329393551
23	7	,	3.4619838238587377
23	8	and	4.720868691504259
23	9	directly	13.288913057045043
23	10	rescinded	21.544245295034358
23	11	today	11.17555573649298
23	12	.	2.0858016690283514
24	1	the	2.6762319691860244
24	2	lawyer	17.323307418355895
24	3	entirely	14.91946388537376
24	4	,	6.532169134522649
24	5	immediately	14.217691329393551
24	6	,	3.4619838238587377
24	7	and	4.720868691504259
24	8	directly	13.288913057045043
24	9	rescinded	21.544245295034358
24	10	today	11.17555573649298
24	11	.	2.0858016690283514
25	1	the	2.6762319691860244
25	2	government	7.064598404726349
25	3	was	8.54124159184481
25	4	rescinded	21.591311221121284
25	5	yesterday	10.53037373804169
25	6	.	2.615462965162689
26	1	the	2.6762319691860244
26	2	government	7.064598404726349
26	3	rescinded	21.866994150908727
26	4	yesterday	10.53037373804169
26	5	.	2.615462965162689
27	1	the	2.6762319691860244
27	2	government	7.064598404726349
27	3	was	8.54124159184481
27	4	easily	14.537097643015265
27	5	and	6.612355124460025
27	6	immediately	15.540481396713785
27	7	rescinded	21.309778960450018
27	8	yesterday	10.53037373804169
27	9	.	2.615462965162689
28	1	the	2.6762319691860244
28	2	government	7.064598404726349
28	3	easily	11.58661006168429
28	4	and	6.612355124460025
28	5	immediately	15.540481396713785
28	6	rescinded	21.309778960450018
28	7	yesterday	10.53037373804169
28	8	.	2.615462965162689
29	1	the	2.6762319691860244
29	2	government	7.064598404726349
29	3	was	8.54124159184481
29	4	easily	14.537097643015265
29	5	,	3.1406181418060846
29	6	immediately	14.597322104313518
29	7	,	3.4619838238587377
29	8	and	4.720868691504259
29	9	quickly	13.680049991183198
29	10	rescinded	21.76530766095708
29	11	yesterday	10.53037373804169
29	12	.	2.615462965162689
30	1	the	2.6762319691860244
30	2	government	7.064598404726349
30	3	easily	11.58661006168429
30	4	,	3.1406181418060846
30	5	immediately	14.597322104313518
30	6	,	3.4619838238587377
30	7	and	4.720868691504259
30	8	quickly	13.680049991183198
30	9	rescinded	21.76530766095708
30	10	yesterday	10.53037373804169
30	11	.	2.615462965162689
31	1	some	7.050210801550127
31	2	officer	14.310350091963803
31	3	was	9.17406938266156
31	4	rescinded	21.591311221121284
31	5	yesterday	10.53037373804169
31	6	.	2.615462965162689
32	1	some	7.050210801550127
32	2	officer	14.310350091963803
32	3	rescinded	21.849497143857143
32	4	yesterday	10.53037373804169
32	5	.	2.615462965162689
33	1	some	7.050210801550127
33	2	officer	14.310350091963803
33	3	was	9.17406938266156
33	4	rapidly	14.423105371125198
33	5	and	6.76162086940798
33	6	entirely	14.203232515132228
33	7	rescinded	21.16131054188814
33	8	yesterday	10.53037373804169
33	9	.	2.615462965162689
34	1	some	7.050210801550127
34	2	officer	14.310350091963803
34	3	rapidly	14.681290998393354
34	4	and	6.76162086940798
34	5	entirely	14.203232515132228
34	6	rescinded	21.16131054188814
34	7	yesterday	10.53037373804169
34	8	.	2.615462965162689
35	1	some	7.050210801550127
35	2	officer	14.310350091963803
35	3	was	9.17406938266156
35	4	rapidly	14.423105371125198
35	5	,	3.387476360345382
35	6	entirely	15.62769286206705
35	7	,	6.532169134522649
35	8	and	4.720868691504259
35	9	easily	16.246108278044186
35	10	rescinded	21.201195898101016
35	11	yesterday	10.53037373804169
35	12	.	2.615462965162689
36	1	some	7.050210801550127
36	2	officer	14.310350091963803
36	3	rapidly	14.681290998393354
36	4	,	3.387476360345382
36	5	entirely	15.62769286206705
36	6	,	6.532169134522649
36	7	and	4.720868691504259
36	8	easily	16.246108278044186
36	9	rescinded	21.201195898101016
36	10	yesterday	10.53037373804169
36	11	.	2.615462965162689
37	1	the	2.6762319691860244
37	2	president	9.50758079093595
37	3	was	5.778824242241558
37	4	rescinded	21.591311221121284
37	5	today	11.17555573649298
37	6	.	2.0858016690283514
38	1	the	2.6762319691860244
38	2	president	9.50758079093595
38	3	rescinded	22.08790110802487
38	4	today	11.17555573649298
38	5	.	2.0858016690283514
39	1	the	2.6762319691860244
39	2	president	9.50758079093595
39	3	was	5.778824242241558
39	4	immediately	10.962348992927264
39	5	and	4.108760014006636
39	6	rapidly	15.540481396713785
39	7	rescinded	21.350461094332513
39	8	today	11.17555573649298
39	9	.	2.0858016690283514
40	1	the	2.6762319691860244
40	2	president	9.50758079093595
40	3	immediately	14.200937307640983
40	4	and	4.108760014006636
40	5	rapidly	15.540481396713785
40	6	rescinded	21.350461094332513
40	7	today	11.17555573649298
40	8	.	2.0858016690283514
41	1	the	2.6762319691860244
41	2	president	9.50758079093595
41	3	was	5.778824242241558
41	4	immediately	10.962348992927264
41	5	,	3.4619838238587377
41	6	rapidly	17.03934523609509
41	7	,	3.387476360345382
41	8	and	4.889498841853172
41	9	entirely	14.908858989032248
41	10	rescinded	21.16131054188814
41	11	today	11.17555573649298
41	12	.	2.0858016690283514
42	1	the	2.6762319691860244
42	2	president	9.50758079093595
42	3	immediately	14.200937307640983
42	4	,	3.4619838238587377
42	5	rapidly	17.03934523609509
42	6	,	3.387476360345382
42	7	and	4.889498841853172
42	8	entirely	14.908858989032248
42	9	rescinded	21.16131054188814
42	10	today	11.17555573649298
42	11	.	2.0858016690283514
43	1	the	2.6762319691860244
43	2	lawyer	17.323307418355895
43	3	was	8.88962884489227
43	4	rescinded	21.591311221121284
43	5	yesterday	10.53037373804169
43	6	.	2.615462965162689
44	1	the	2.6762319691860244
44	2	lawyer	17.323307418355895
44	3	rescinded	21.56505621865308
44	4	yesterday	10.53037373804169
44	5	.	2.615462965162689
45	1	the	2.6762319691860244
45	2	lawyer	17.323307418355895
45	3	was	8.88962884489227
45	4	easily	14.537097643015265
45	5	and	6.612355124460025
45	6	rapidly	15.540481396713785
45	7	rescinded	21.350461094332513
45	8	yesterday	10.53037373804169
45	9	.	2.615462965162689
46	1	the	2.6762319691860244
46	2	lawyer	17.323307418355895
46	3	easily	14.510842639504824
46	4	and	6.612355124460025
46	5	rapidly	15.540481396713785
46	6	rescinded	21.350461094332513
46	7	yesterday	10.53037373804169
46	8	.	2.615462965162689
47	1	the	2.6762319691860244
47	2	lawyer	17.323307418355895
47	3	was	8.88962884489227
47	4	easily	14.537097643015265
47	5	,	3.1406181418060846
47	6	rapidly	17.41897580813449
47	7	,	3.387476360345382
47	8	and	4.889498841853172
47	9	directly	13.288913057045043
47	10	rescinded	21.544245295034358
47	11	yesterday	10.53037373804169
47	12	.	2.615462965162689
48	1	the	2.6762319691860244
48	2	lawyer	17.323307418355895
48	3	easily	14.510842639504824
48	4	,	3.1406181418060846
48	5	rapidly	17.41897580813449
48	6	,	3.387476360345382
48	7	and	4.889498841853172
48	8	directly	13.288913057045043
48	9	rescinded	21.544245295034358
48	10	yesterday	10.53037373804169
48	11	.	2.615462965162689
49	1	some	7.050210801550127
49	2	government	12.58744490728289
49	3	was	8.422808162019756
49	4	rescinded	21.591311221121284
49	5	today	11.17555573649298
49	6	.	2.0858016690283514
50	1	some	7.050210801550127
50	2	government	12.58744490728289
50	3	rescinded	21.269248570266658
50	4	today	11.17555573649298
50	5	.	2.0858016690283514
51	1	some	7.050210801550127
51	2	government	12.58744490728289
51	3	was	8.422808162019756
51	4	immediately	10.962348992927264
51	5	and	4.108760014006636
51	6	easily	15.540481396713785
51	7	rescinded	21.201195898101016
51	8	today	11.17555573649298
51	9	.	2.0858016690283514
52	1	some	7.050210801550127
52	2	government	12.58744490728289
52	3	immediately	13.382284610171741
52	4	and	4.108760014006636
52	5	easily	15.540481396713785
52	6	rescinded	21.201195898101016
52	7	today	11.17555573649298
52	8	.	2.0858016690283514
53	1	some	7.050210801550127
53	2	government	12.58744490728289
53	3	was	8.422808162019756
53	4	immediately	10.962348992927264
53	5	,	3.4619838238587377
53	6	easily	15.050441879943044
53	7	,	3.1406181418060846
53	8	and	1.9405754968351916
53	9	rapidly	16.246108278044186
53	10	rescinded	21.350461094332513
53	11	today	11.17555573649298
53	12	.	2.0858016690283514
54	1	some	7.050210801550127
54	2	government	12.58744490728289
54	3	immediately	13.382284610171741
54	4	,	3.4619838238587377
54	5	easily	15.050441879943044
54	6	,	3.1406181418060846
54	7	and	1.9405754968351916
54	8	rapidly	16.246108278044186
54	9	rescinded	21.350461094332513
54	10	today	11.17555573649298
54	11	.	2.0858016690283514
55	1	some	7.050210801550127
55	2	spokesman	12.297809709098885
55	3	was	9.269132503321055
55	4	rescinded	21.591311221121284
55	5	recently	11.565520493180072
55	6	.	3.8433877913593086
56	1	some	7.050210801550127
56	2	spokesman	12.297809709098885
56	3	rescinded	22.55951601313418
56	4	recently	11.565520493180072
56	5	.	3.8433877913593086
57	1	some	7.050210801550127
57	2	spokesman	12.297809709098885
57	3	was	9.269132503321055
57	4	directly	13.325773211554743
57	5	and	7.991598616806791
57	6	rapidly	15.540481396713785
57	7	rescinded	21.350461094332513
57	8	recently	11.565520493180072
57	9	.	3.8433877913593086
58	1	some	7.050210801550127
58	2	spokesman	12.297809709098885
58	3	directly	14.293976000452385
58	4	and	7.991598616806791
58	5	rapidly	15.540481396713785
58	6	rescinded	21.350461094332513
58	7	recently	11.565520493180072
58	8	.	3.8433877913593086
59	1	some	7.050210801550127
59	2	spokesman	12.297809709098885
59	3	was	9.269132503321055
59	4	directly	13.325773211554743
59	5	,	6.278328253484765
59	6	rapidly	17.03934523609509
59	7	,	3.387476360345382
59	8	and	4.889498841853172
59	9	easily	16.246108278044186
59	10	rescinded	21.201195898101016
59	11	recently	11.565520493180072
59	12	.	3.8433877913593086
60	1	some	7.050210801550127
60	2	spokesman	12.297809709098885
60	3	directly	14.293976000452385
60	4	,	6.278328253484765
60	5	rapidly	17.03934523609509
60	6	,	3.387476360345382
60	7	and	4.889498841853172
60	8	easily	16.246108278044186
60	9	rescinded	21.201195898101016
60	10	recently	11.565520493180072
60	11	.	3.8433877913593086
61	1	the	2.6762319691860244
61	2	chairman	11.961323450255952
61	3	was	9.995491034795519
61	4	relayed	21.591311221121284
61	5	yesterday	10.538830851092914
61	6	.	2.615462965162689
62	1	the	2.6762319691860244
62	2	chairman	11.961323450255952
62	3	relayed	22.670918503113253
62	4	yesterday	10.538830851092914
62	5	.	2.615462965162689
63	1	the	2.6762319691860244
63	2	chairman	11.961323450255952
63	3	was	9.995491034795519
63	4	entirely	13.528405677996933
63	5	and	6.57246968601043
63	6	rapidly	15.540481396713785
63	7	relayed	21.350461094332513
63	8	yesterday	10.538830851092914
63	9	.	2.615462965162689
64	1	the	2.6762319691860244
64	2	chairman	11.961323450255952
64	3	entirely	16.02532637037139
64	4	and	6.57246968601043
64	5	rapidly	15.540481396713785
64	6	relayed	21.350461094332513
64	7	yesterday	10.538830851092914
64	8	.	2.615462965162689
65	1	the	2.6762319691860244
65	2	chairman	11.961323450255952
65	3	was	9.995491034795519
65	4	entirely	13.528405677996933
65	5	,	6.532169134522649
65	6	rapidly	17.03934523609509
65	7	,	3.387476360345382
65	8	and	4.889498841853172
65	9	easily	16.246108278044186
65	10	relayed	21.201195898101016
65	11	yesterday	10.538830851092914
65	12	.	2.615462965162689
66	1	the	2.6762319691860244
66	2	chairman	11.961323450255952
66	3	entirely	16.02532637037139
66	4	,	6.532169134522649
66	5	rapidly	17.03934523609509
66	6	,	3.387476360345382
66	7	and	4.889498841853172
66	8	easily	16.246108278044186
66	9	relayed	21.201195898101016
66	10	yesterday	10.538830851092914
66	11	.	2.615462965162689
67	1	the	2.6762319691860244
67	2	spokesman	9.686738579962347
67	3	was	9.666234823056563
67	4	relayed	21.591311221121284
67	5	yesterday	10.538830851092914
67	6	.	2.615462965162689
68	1	the	2.6762319691860244
68	2	spokesman	9.686738579962347
68	3	relayed	22.956616421943064
68	4	yesterday	10.538830851092914
68	5	.	2.615462965162689
69	1	the	2.6762319691860244
69	2	spokesman	9.686738579962347
69	3	was	9.666234823056563
69	4	entirely	13.528405677996933
69	5	and	6.57246968601043
69	6	rapidly	15.540481396713785
69	7	relayed	21.350461094332513
69	8	yesterday	10.538830851092914
69	9	.	2.615462965162689
70	1	the	2.6762319691860244
70	2	spokesman	9.686738579962347
70	3	entirely	16.311024384710947
70	4	and	6.57246968601043
70	5	rapidly	15.540481396713785
70	6	relayed	21.350461094332513
70	7	yesterday	10.538830851092914
70	8	.	2.615462965162689
71	1	the	2.6762319691860244
71	2	spokesman	9.686738579962347
71	3	was	9.666234823056563
71	4	entirely	13.528405677996933
71	5	,	6.532169134522649
71	6	rapidly	17.03934523609509
71	7	,	3.387476360345382
71	8	and	4.889498841853172
71	9	easily	16.246108278044186
71	10	relayed	21.201195898101016
71	11	yesterday	10.538830851092914
71	12	.	2.615462965162689
72	1	the	2.6762319691860244
72	2	spokesman	9.686738579962347
72	3	entirely	16.311024384710947
72	4	,	6.532169134522649
72	5	rapidly	17.03934523609509
72	6	,	3.387476360345382
72	7	and	4.889498841853172
72	8	easily	16.246108278044186
72	9	relayed	21.201195898101016
72	10	yesterday	10.538830851092914
72	11	.	2.615462965162689
73	1	the	2.6762319691860244
73	2	spokesman	9.686738579962347
73	3	was	9.666234823056563
73	4	relayed	21.591311221121284
73	5	yesterday	10.538830851092914
73	6	.	2.615462965162689
74	1	the	2.6762319691860244
74	2	spokesman	9.686738579962347
74	3	relayed	22.956616421943064
74	4	yesterday	10.538830851092914
74	5	.	2.615462965162689
75	1	the	2.6762319691860244
75	2	spokesman	9.686738579962347
75	3	was	9.666234823056563
75	4	quickly	13.528405677996933
75	5	and	4.019589388906326
75	6	rapidly	15.540481396713785
75	7	relayed	21.350461094332513
75	8	yesterday	10.538830851092914
75	9	.	2.615462965162689
76	1	the	2.6762319691860244
76	2	spokesman	9.686738579962347
76	3	quickly	14.370818464869062
76	4	and	4.019589388906326
76	5	rapidly	15.540481396713785
76	6	relayed	21.350461094332513
76	7	yesterday	10.538830851092914
76	8	.	2.615462965162689
77	1	the	2.6762319691860244
77	2	spokesman	9.686738579962347
77	3	was	9.666234823056563
77	4	quickly	13.528405677996933
77	5	,	4.019589388906326
77	6	rapidly	17.03934523609509
77	7	,	3.387476360345382
77	8	and	4.889498841853172
77	9	directly	13.288913057045043
77	10	relayed	21.544245295034358
77	11	yesterday	10.538830851092914
77	12	.	2.615462965162689
78	1	the	2.6762319691860244
78	2	spokesman	9.686738579962347
78	3	quickly	14.370818464869062
78	4	,	4.019589388906326
78	5	rapidly	17.03934523609509
78	6	,	3.387476360345382
78	7	and	4.889498841853172
78	8	directly	13.288913057045043
78	9	relayed	21.544245295034358
78	10	yesterday	10.538830851092914
78	11	.	2.615462965162689
79	1	some	7.050210801550127
79	2	investor	13.19971329487357
79	3	was	9.034667828279328
79	4	relayed	21.591311221121284
79	5	yesterday	10.538830851092914
79	6	.	2.615462965162689
80	1	some	7.050210801550127
80	2	investor	13.19971329487357
80	3	relayed	21.37148443054608
80	4	yesterday	10.538830851092914
80	5	.	2.615462965162689
81	1	some	7.050210801550127
81	2	investor	13.19971329487357
81	3	was	9.034667828279328
81	4	immediately	10.962348992927264
81	5	and	4.108760014006636
81	6	easily	15.540481396713785
81	7	relayed	21.201195898101016
81	8	yesterday	10.538830851092914
81	9	.	2.615462965162689
82	1	some	7.050210801550127
82	2	investor	13.19971329487357
82	3	immediately	13.484520398136244
82	4	and	4.108760014006636
82	5	easily	15.540481396713785
82	6	relayed	21.201195898101016
82	7	yesterday	10.538830851092914
82	8	.	2.615462965162689
83	1	some	7.050210801550127
83	2	investor	13.19971329487357
83	3	was	9.034667828279328
83	4	immediately	10.962348992927264
83	5	,	3.4619838238587377
83	6	easily	15.050441879943044
83	7	,	3.1406181418060846
83	8	and	1.9405754968351916
83	9	directly	13.288913057045043
83	10	relayed	21.544245295034358
83	11	yesterday	10.538830851092914
83	12	.	2.615462965162689
84	1	some	7.050210801550127
84	2	investor	13.19971329487357
84	3	immediately	13.484520398136244
84	4	,	3.4619838238587377
84	5	easily	15.050441879943044
84	6	,	3.1406181418060846
84	7	and	1.9405754968351916
84	8	directly	13.288913057045043
84	9	relayed	21.544245295034358
84	10	yesterday	10.538830851092914
84	11	.	2.615462965162689
85	1	the	2.6762319691860244
85	2	chairman	11.961323450255952
85	3	was	9.995491034795519
85	4	relayed	21.591311221121284
85	5	yesterday	10.538830851092914
85	6	.	2.615462965162689
86	1	the	2.6762319691860244
86	2	chairman	11.961323450255952
86	3	relayed	22.670918503113253
86	4	yesterday	10.538830851092914
86	5	.	2.615462965162689
87	1	the	2.6762319691860244
87	2	chairman	11.961323450255952
87	3	was	9.995491034795519
87	4	entirely	13.528405677996933
87	5	and	6.57246968601043
87	6	rapidly	15.540481396713785
87	7	relayed	21.350461094332513
87	8	yesterday	10.538830851092914
87	9	.	2.615462965162689
88	1	the	2.6762319691860244
88	2	chairman	11.961323450255952
88	3	entirely	16.02532637037139
88	4	and	6.57246968601043
88	5	rapidly	15.540481396713785
88	6	relayed	21.350461094332513
88	7	yesterday	10.538830851092914
88	8	.	2.615462965162689
89	1	the	2.6762319691860244
89	2	chairman	11.961323450255952
89	3	was	9.995491034795519
89	4	entirely	13.528405677996933
89	5	,	6.532169134522649
89	6	rapidly	17.03934523609509
89	7	,	3.387476360345382
89	8	and	4.889498841853172
89	9	quickly	13.680049991183198
89	10	relayed	21.76530766095708
89	11	yesterday	10.538830851092914
89	12	.	2.615462965162689
90	1	the	2.6762319691860244
90	2	chairman	11.961323450255952
90	3	entirely	16.02532637037139
90	4	,	6.532169134522649
90	5	rapidly	17.03934523609509
90	6	,	3.387476360345382
90	7	and	4.889498841853172
90	8	quickly	13.680049991183198
90	9	relayed	21.76530766095708
90	10	yesterday	10.538830851092914
90	11	.	2.615462965162689
91	1	the	2.6762319691860244
91	2	president	9.50758079093595
91	3	was	5.778824242241558
91	4	relayed	21.591311221121284
91	5	yesterday	10.538830851092914
91	6	.	2.615462965162689
92	1	the	2.6762319691860244
92	2	president	9.50758079093595
92	3	relayed	22.08790110802487
92	4	yesterday	10.538830851092914
92	5	.	2.615462965162689
93	1	the	2.6762319691860244
93	2	president	9.50758079093595
93	3	was	5.778824242241558
93	4	entirely	13.528405677996933
93	5	and	6.57246968601043
93	6	immediately	15.540481396713785
93	7	relayed	21.309778960450018
93	8	yesterday	10.538830851092914
93	9	.	2.615462965162689
94	1	the	2.6762319691860244
94	2	president	9.50758079093595
94	3	entirely	15.44230888286774
94	4	and	6.57246968601043
94	5	immediately	15.540481396713785
94	6	relayed	21.309778960450018
94	7	yesterday	10.538830851092914
94	8	.	2.615462965162689
95	1	the	2.6762319691860244
95	2	president	9.50758079093595
95	3	was	5.778824242241558
95	4	entirely	13.528405677996933
95	5	,	6.532169134522649
95	6	immediately	14.217691329393551
95	7	,	3.4619838238587377
95	8	and	4.720868691504259
95	9	quickly	13.680049991183198
95	10	relayed	21.76530766095708
95	11	yesterday	10.538830851092914
95	12	.	2.615462965162689
96	1	the	2.6762319691860244
96	2	president	9.50758079093595
96	3	entirely	15.44230888286774
96	4	,	6.532169134522649
96	5	immediately	14.217691329393551
96	6	,	3.4619838238587377
96	7	and	4.720868691504259
96	8	quickly	13.680049991183198
96	9	relayed	21.76530766095708
96	10	yesterday	10.538830851092914
96	11	.	2.615462965162689
97	1	the	2.6762319691860244
97	2	executive	10.129827719826432
97	3	was	9.702599605921446
97	4	relayed	21.591311221121284
97	5	recently	11.573977418938815
97	6	.	3.8433877913593086
98	1	the	2.6762319691860244
98	2	executive	10.129827719826432
98	3	relayed	22.378027187455935
98	4	recently	11.573977418938815
98	5	.	3.8433877913593086
99	1	the	2.6762319691860244
99	2	executive	10.129827719826432
99	3	was	9.702599605921446
99	4	rapidly	14.423105371125198
99	5	and	6.76162086940798
99	6	easily	15.540481396713785
99	7	relayed	21.201195898101016
99	8	recently	11.573977418938815
99	9	.	3.8433877913593086
100	1	the	2.6762319691860244
100	2	executive	10.129827719826432
100	3	rapidly	15.20982079228166
100	4	and	6.76162086940798
100	5	easily	15.540481396713785
100	6	relayed	21.201195898101016
100	7	recently	11.573977418938815
100	8	.	3.8433877913593086
101	1	the	2.6762319691860244
101	2	executive	10.129827719826432
101	3	was	9.702599605921446
101	4	rapidly	14.423105371125198
101	5	,	3.387476360345382
101	6	easily	15.21907183312636
101	7	,	3.1406181418060846
101	8	and	1.9405754968351916
101	9	directly	13.288913057045043
101	10	relayed	21.544245295034358
101	11	recently	11.573977418938815
101	12	.	3.8433877913593086
102	1	the	2.6762319691860244
102	2	executive	10.129827719826432
102	3	rapidly	15.20982079228166
102	4	,	3.387476360345382
102	5	easily	15.21907183312636
102	6	,	3.1406181418060846
102	7	and	1.9405754968351916
102	8	directly	13.288913057045043
102	9	relayed	21.544245295034358
102	10	recently	11.573977418938815
102	11	.	3.8433877913593086
103	1	some	7.050210801550127
103	2	president	11.981562152842722
103	3	was	8.765312574584662
103	4	relayed	21.591311221121284
103	5	recently	11.573977418938815
103	6	.	3.8433877913593086
104	1	some	7.050210801550127
104	2	president	11.981562152842722
104	3	relayed	21.741620315516897
104	4	recently	11.573977418938815
104	5	.	3.8433877913593086
105	1	some	7.050210801550127
105	2	president	11.981562152842722
105	3	was	8.765312574584662
105	4	rapidly	14.423105371125198
105	5	and	6.76162086940798
105	6	easily	15.540481396713785
105	7	relayed	21.201195898101016
105	8	recently	11.573977418938815
105	9	.	3.8433877913593086
106	1	some	7.050210801550127
106	2	president	11.981562152842722
106	3	rapidly	14.573414629024434
106	4	and	6.76162086940798
106	5	easily	15.540481396713785
106	6	relayed	21.201195898101016
106	7	recently	11.573977418938815
106	8	.	3.8433877913593086
107	1	some	7.050210801550127
107	2	president	11.981562152842722
107	3	was	8.765312574584662
107	4	rapidly	14.423105371125198
107	5	,	3.387476360345382
107	6	easily	15.21907183312636
107	7	,	3.1406181418060846
107	8	and	1.9405754968351916
107	9	directly	13.288913057045043
107	10	relayed	21.544245295034358
107	11	recently	11.573977418938815
107	12	.	3.8433877913593086
108	1	some	7.050210801550127
108	2	president	11.981562152842722
108	3	rapidly	14.573414629024434
108	4	,	3.387476360345382
108	5	easily	15.21907183312636
108	6	,	3.1406181418060846
108	7	and	1.9405754968351916
108	8	directly	13.288913057045043
